YEAR,MONTH,DAY,DAY_OF_WEEK,AIRLINE,FLIGHT_NUMBER,TAIL_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,DEPARTURE_TIME,DEPARTURE_DELAY,TAXI_OUT,WHEELS_OFF,SCHEDULED_TIME,ELAPSED_TIME,AIR_TIME,DISTANCE,WHEELS_ON,TAXI_IN,SCHEDULED_ARRIVAL,ARRIVAL_TIME,ARRIVAL_DELAY,DIVERTED,CANCELLED,CANCELLATION_REASON,AIR_SYSTEM_DELAY,SECURITY_DELAY,AIRLINE_DELAY,LATE_AIRCRAFT_DELAY,WEATHER_DELAY
2015,2,21,6,DL,173,N702TW,SEA,JFK,1228,1330.0,62.0,20.0,1350.0,305.0,418.0,289.0,2422,2139.0,109.0,2033,2328.0,175.0,0,0,,175.0,0.0,0.0,0.0,0.0
2015,2,21,6,AA,4,N799AA,LAX,JFK,1230,1226.0,-4.0,17.0,1243.0,336.0,316.0,275.0,2475,2018.0,24.0,2106,2042.0,-24.0,0,0,,,,,,
2015,2,21,6,DL,2650,N923AT,TPA,JFK,1230,1219.0,-11.0,14.0,1233.0,159.0,171.0,146.0,1005,1459.0,11.0,1509,1510.0,1.0,0,0,,,,,,
2015,2,21,6,B6,1094,N328JB,AUS,JFK,1232,1229.0,-3.0,11.0,1240.0,208.0,206.0,190.0,1521,1650.0,5.0,1700,1655.0,-5.0,0,0,,,,,,
2015,2,21,6,B6,2401,N323JB,BUF,JFK,1233,1231.0,-2.0,24.0,1255.0,85.0,96.0,66.0,301,1401.0,6.0,1358,1407.0,9.0,0,0,,,,,,
2015,2,21,6,DL,511,N371DA,SJU,JFK,1242,1237.0,-5.0,11.0,1248.0,242.0,237.0,215.0,1598,1523.0,11.0,1544,1534.0,-10.0,0,0,,,,,,
2015,2,21,6,MQ,3145,N941MQ,CMH,JFK,1243,1431.0,108.0,68.0,1539.0,107.0,212.0,117.0,483,1736.0,27.0,1430,1803.0,213.0,0,0,,105.0,0.0,0.0,104.0,4.0
2015,2,21,6,B6,324,N943JB,LAX,JFK,1245,1254.0,9.0,12.0,1306.0,317.0,326.0,282.0,2475,2048.0,32.0,2102,2120.0,18.0,0,0,,9.0,0.0,9.0,0.0,0.0
2015,2,21,6,MQ,3262,N629MQ,IND,JFK,1245,1349.0,64.0,24.0,1413.0,124.0,138.0,107.0,665,1600.0,7.0,1449,1607.0,78.0,0,0,,14.0,0.0,0.0,30.0,34.0
2015,2,21,6,MQ,3225,N845MQ,DCA,JFK,1247,,,,,87.0,,,213,,,1414,,,0,1,B,,,,,
2015,2,21,6,AA,16,N788AA,SFO,JFK,1250,1252.0,2.0,20.0,1312.0,328.0,404.0,303.0,2586,2115.0,81.0,2118,2236.0,78.0,0,0,,78.0,0.0,0.0,0.0,0.0
2015,2,21,6,DL,920,N180DN,LAX,JFK,1250,1252.0,2.0,21.0,1313.0,310.0,430.0,291.0,2475,2104.0,118.0,2100,2302.0,122.0,0,0,,122.0,0.0,0.0,0.0,0.0
2015,2,21,6,MQ,3054,N631MQ,CVG,JFK,1250,,,,,121.0,,,589,,,1451,,,0,1,B,,,,,
2015,2,21,6,MQ,2915,N639MQ,CLE,JFK,1253,1312.0,19.0,69.0,1421.0,97.0,161.0,80.0,425,1541.0,12.0,1430,1553.0,83.0,0,0,,64.0,0.0,0.0,9.0,10.0
2015,2,21,6,DL,468,N709TW,SFO,JFK,1255,1252.0,-3.0,23.0,1315.0,323.0,363.0,297.0,2586,2112.0,43.0,2118,2155.0,37.0,0,0,,37.0,0.0,0.0,0.0,0.0
2015,2,21,6,B6,4,N905JB,SJU,JFK,1256,1244.0,-12.0,10.0,1254.0,242.0,287.0,269.0,1598,1623.0,8.0,1558,1631.0,33.0,0,0,,33.0,0.0,0.0,0.0,0.0
2015,2,21,6,AA,198,N3BFAA,ORD,JFK,1300,1301.0,1.0,9.0,1310.0,133.0,134.0,110.0,740,1600.0,15.0,1613,1615.0,2.0,0,0,,,,,,
2015,2,21,6,DL,1428,N727TW,LAS,JFK,1300,1322.0,22.0,55.0,1417.0,286.0,405.0,246.0,2248,2123.0,104.0,2046,2307.0,141.0,0,0,,119.0,0.0,22.0,0.0,0.0
2015,2,21,6,UA,867,N596UA,LAX,JFK,1300,1650.0,230.0,13.0,1703.0,321.0,290.0,266.0,2475,29.0,11.0,2121,40.0,199.0,0,0,,0.0,0.0,199.0,0.0,0.0
2015,2,21,6,B6,230,N231JB,RSW,JFK,1305,1259.0,-6.0,8.0,1307.0,162.0,177.0,161.0,1074,1548.0,8.0,1547,1556.0,9.0,0,0,,,,,,
2015,2,21,6,AA,1508,N642AA,MIA,JFK,1306,1301.0,-5.0,24.0,1325.0,174.0,215.0,177.0,1089,1622.0,14.0,1600,1636.0,36.0,0,0,,36.0,0.0,0.0,0.0,0.0
2015,2,21,6,B6,33,N351JB,BTV,JFK,1323,1315.0,-8.0,21.0,1336.0,90.0,90.0,62.0,266,1438.0,7.0,1453,1445.0,-8.0,0,0,,,,,,
2015,2,21,6,MQ,3217,N677MQ,ORF,JFK,1323,,,,,87.0,,,290,,,1450,,,0,1,B,,,,,
2015,2,21,6,US,639,N520UW,CLT,JFK,1325,1338.0,13.0,25.0,1403.0,111.0,137.0,99.0,541,1542.0,13.0,1516,1555.0,39.0,0,0,,39.0,0.0,0.0,0.0,0.0
2015,2,21,6,AA,256,N798AA,LAX,JFK,1330,1429.0,59.0,29.0,1458.0,325.0,454.0,287.0,2475,2245.0,138.0,2155,103.0,188.0,0,0,,188.0,0.0,0.0,0.0,0.0
2015,2,21,6,DL,788,N624AG,FLL,JFK,1334,1347.0,13.0,24.0,1411.0,172.0,191.0,151.0,1069,1642.0,16.0,1626,1658.0,32.0,0,0,,19.0,0.0,10.0,3.0,0.0
2015,2,21,6,B6,748,N828JB,LAS,JFK,1340,1523.0,103.0,12.0,1535.0,290.0,280.0,256.0,2248,2251.0,12.0,2130,2303.0,93.0,0,0,,72.0,0.0,0.0,21.0,0.0
2015,2,21,6,B6,514,N612JB,LGB,JFK,1345,1434.0,49.0,20.0,1454.0,309.0,340.0,288.0,2465,2242.0,32.0,2154,2314.0,80.0,0,0,,80.0,0.0,0.0,0.0,0.0
2015,2,21,6,VX,412,N625VA,LAX,JFK,1345,,,,,315.0,,,2475,,,2200,,,0,1,C,,,,,
2015,2,21,6,US,630,N548UW,PHX,JFK,1350,1415.0,25.0,69.0,1524.0,280.0,473.0,247.0,2153,2131.0,157.0,2030,8.0,218.0,0,0,,193.0,0.0,25.0,0.0,0.0
2015,2,21,6,B6,616,N937JB,SFO,JFK,1351,1347.0,-4.0,27.0,1414.0,323.0,335.0,292.0,2586,2206.0,16.0,2214,2222.0,8.0,0,0,,,,,,
2015,2,21,6,B6,1515,N183JB,SYR,JFK,1351,1347.0,-4.0,41.0,1428.0,78.0,107.0,58.0,209,1526.0,8.0,1509,1534.0,25.0,0,0,,25.0,0.0,0.0,0.0,0.0
2015,2,21,6,AA,1275,N5FTAA,STT,JFK,1405,1436.0,31.0,24.0,1500.0,269.0,289.0,243.0,1623,1803.0,22.0,1734,1825.0,51.0,0,0,,20.0,0.0,0.0,31.0,0.0
2015,2,21,6,B6,1984,N521JB,MCO,JFK,1407,1430.0,23.0,12.0,1442.0,152.0,152.0,130.0,944,1652.0,10.0,1639,1702.0,23.0,0,0,,0.0,0.0,23.0,0.0,0.0
2015,2,21,6,UA,716,N587UA,SFO,JFK,1411,1627.0,136.0,21.0,1648.0,334.0,311.0,274.0,2586,22.0,16.0,2245,38.0,113.0,0,0,,0.0,0.0,12.0,101.0,0.0
2015,2,21,6,B6,424,N946JB,LAX,JFK,1419,1504.0,45.0,22.0,1526.0,310.0,326.0,285.0,2475,2311.0,19.0,2229,2330.0,61.0,0,0,,61.0,0.0,0.0,0.0,0.0
2015,2,21,6,US,2017,N806AW,CLT,JFK,1420,1435.0,15.0,19.0,1454.0,105.0,137.0,102.0,541,1636.0,16.0,1605,1652.0,47.0,0,0,,47.0,0.0,0.0,0.0,0.0
2015,2,21,6,DL,408,N3737C,SJU,JFK,1424,1424.0,0.0,17.0,1441.0,242.0,270.0,237.0,1598,1738.0,16.0,1726,1754.0,28.0,0,0,,28.0,0.0,0.0,0.0,0.0
2015,2,21,6,AA,32,N785AA,LAX,JFK,1425,1507.0,42.0,17.0,1524.0,323.0,477.0,286.0,2475,2310.0,174.0,2248,204.0,196.0,0,0,,159.0,0.0,0.0,37.0,0.0
2015,2,21,6,B6,1630,N508JB,RSW,JFK,1427,1424.0,-3.0,8.0,1432.0,166.0,160.0,146.0,1074,1658.0,6.0,1713,1704.0,-9.0,0,0,,,,,,
2015,2,21,6,AA,1357,N5CRAA,SJU,JFK,1435,1729.0,174.0,12.0,1741.0,260.0,317.0,229.0,1598,2030.0,76.0,1755,2146.0,231.0,0,0,,57.0,0.0,174.0,0.0,0.0
2015,2,21,6,DL,400,N690DL,STT,JFK,1440,1438.0,-2.0,18.0,1456.0,254.0,290.0,245.0,1623,1801.0,27.0,1754,1828.0,34.0,0,0,,34.0,0.0,0.0,0.0,0.0
2015,2,21,6,AA,193,N3GLAA,BOS,JFK,1445,1442.0,-3.0,13.0,1455.0,83.0,109.0,79.0,187,1614.0,17.0,1608,1631.0,23.0,0,0,,23.0,0.0,0.0,0.0,0.0
2015,2,21,6,VX,56,N853VA,PSP,JFK,1445,,,,,305.0,,,2378,,,2250,,,0,1,C,,,,,
2015,2,21,6,MQ,3026,N942MQ,BWI,JFK,1450,,,,,75.0,,,184,,,1605,,,0,1,B,,,,,
2015,2,21,6,MQ,3361,N855MQ,RDU,JFK,1454,1500.0,6.0,17.0,1517.0,96.0,138.0,109.0,427,1706.0,12.0,1630,1718.0,48.0,0,0,,42.0,0.0,6.0,0.0,0.0
2015,2,21,6,DL,476,N927DA,FLL,JFK,1500,1535.0,35.0,23.0,1558.0,175.0,186.0,139.0,1069,1817.0,24.0,1755,1841.0,46.0,0,0,,11.0,0.0,8.0,27.0,0.0
2015,2,21,6,DL,1645,N343NB,BOS,JFK,1500,1457.0,-3.0,13.0,1510.0,75.0,79.0,53.0,187,1603.0,13.0,1615,1616.0,1.0,0,0,,,,,,
2015,2,21,6,MQ,3378,N516MQ,DCA,JFK,1503,,,,,87.0,,,213,,,1630,,,0,1,B,,,,,
2015,2,21,6,AA,20,N793AA,SFO,JFK,1505,1456.0,-9.0,13.0,1509.0,322.0,453.0,294.0,2586,2303.0,146.0,2327,129.0,122.0,0,0,,122.0,0.0,0.0,0.0,0.0
2015,2,21,6,B6,417,N337JB,BOS,JFK,1508,1520.0,12.0,39.0,1559.0,82.0,106.0,62.0,187,1701.0,5.0,1630,1706.0,36.0,0,0,,24.0,0.0,12.0,0.0,0.0
2015,2,21,6,DL,2047,N917DL,MIA,JFK,1513,1955.0,282.0,45.0,2040.0,179.0,,,1089,1330.0,13.0,1812,1343.0,,1,0,,,,,,
2015,2,21,6,B6,1202,N625JB,FLL,JFK,1515,1519.0,4.0,11.0,1530.0,171.0,177.0,149.0,1069,1759.0,17.0,1806,1816.0,10.0,0,0,,,,,,
2015,2,21,6,DL,1430,N954AT,TPA,JFK,1521,1521.0,0.0,13.0,1534.0,156.0,166.0,143.0,1005,1757.0,10.0,1757,1807.0,10.0,0,0,,,,,,
2015,2,21,6,AA,22,N796AA,LAX,JFK,1525,1558.0,33.0,22.0,1620.0,322.0,462.0,283.0,2475,3.0,157.0,2347,240.0,173.0,0,0,,140.0,0.0,33.0,0.0,0.0
2015,2,21,6,DL,550,N983DL,MCO,JFK,1525,1523.0,-2.0,11.0,1534.0,156.0,147.0,128.0,944,1742.0,8.0,1801,1750.0,-11.0,0,0,,,,,,
2015,2,21,6,AA,1510,N5ELAA,MIA,JFK,1540,1601.0,21.0,16.0,1617.0,183.0,196.0,149.0,1089,1846.0,31.0,1843,1917.0,34.0,0,0,,13.0,0.0,17.0,4.0,0.0
2015,2,21,6,DL,478,N390DA,ATL,JFK,1545,1748.0,123.0,11.0,1759.0,137.0,181.0,99.0,760,1938.0,71.0,1802,2049.0,167.0,0,0,,167.0,0.0,0.0,0.0,0.0
2015,2,21,6,B6,1304,N534JB,SJU,JFK,1550,1548.0,-2.0,16.0,1604.0,247.0,256.0,231.0,1598,1855.0,9.0,1857,1904.0,7.0,0,0,,,,,,
2015,2,21,6,B6,1784,N580JB,MCO,JFK,1553,1653.0,60.0,24.0,1717.0,157.0,169.0,129.0,944,1926.0,16.0,1830,1942.0,72.0,0,0,,72.0,0.0,0.0,0.0,0.0
2015,2,21,6,B6,26,N746JB,TPA,JFK,1624,1901.0,157.0,18.0,1919.0,160.0,167.0,137.0,1005,2136.0,12.0,1904,2148.0,164.0,0,0,,164.0,0.0,0.0,0.0,0.0
2015,2,21,6,US,622,N661AW,PHX,JFK,1630,1658.0,28.0,23.0,1721.0,279.0,452.0,245.0,2153,2326.0,184.0,2309,230.0,201.0,0,0,,201.0,0.0,0.0,0.0,0.0
2015,2,21,6,HA,50,N381HA,HNL,JFK,1630,1621.0,-9.0,15.0,1636.0,565.0,561.0,535.0,4983,631.0,11.0,655,642.0,-13.0,0,0,,,,,,
2015,2,21,6,B6,585,N339JB,ROC,JFK,1635,1716.0,41.0,51.0,1807.0,85.0,118.0,59.0,264,1906.0,8.0,1800,1914.0,74.0,0,0,,65.0,0.0,0.0,9.0,0.0
2015,2,21,6,B6,1254,N373JB,PBI,JFK,1649,1922.0,153.0,33.0,1955.0,165.0,211.0,137.0,1028,2212.0,41.0,1934,2253.0,199.0,0,0,,46.0,0.0,0.0,0.0,153.0
2015,2,21,6,DL,1830,N706TW,SLC,JFK,1700,1653.0,-7.0,2.0,1655.0,254.0,,,1990,,,2314,,,1,0,,,,,,
2015,2,21,6,DL,407,N359NB,MCO,JFK,1700,,,,,151.0,,,944,,,1931,,,0,1,B,,,,,
2015,2,21,6,B6,1402,N228JB,FLL,JFK,1708,1942.0,154.0,16.0,1958.0,171.0,174.0,145.0,1069,2223.0,13.0,1959,2236.0,157.0,0,0,,157.0,0.0,0.0,0.0,0.0
2015,2,21,6,MQ,3295,N836MQ,RDU,JFK,1725,,,,,107.0,,,427,,,1912,,,0,1,B,,,,,
2015,2,21,6,B6,1317,N354JB,BOS,JFK,1731,2010.0,159.0,51.0,2101.0,83.0,114.0,52.0,187,2153.0,11.0,1854,2204.0,190.0,0,0,,190.0,0.0,0.0,0.0,0.0
2015,2,21,6,DL,2547,N3742C,MSY,JFK,1733,1914.0,101.0,23.0,1937.0,179.0,330.0,147.0,1182,2304.0,160.0,2132,144.0,252.0,0,0,,151.0,0.0,4.0,97.0,0.0
2015,2,21,6,DL,1419,N821DN,ATL,JFK,1735,1809.0,34.0,22.0,1831.0,141.0,158.0,100.0,760,2011.0,36.0,1956,2047.0,51.0,0,0,,51.0,0.0,0.0,0.0,0.0
2015,2,21,6,B6,1684,N635JB,MCO,JFK,1737,1951.0,134.0,14.0,2005.0,156.0,158.0,132.0,944,2217.0,12.0,2013,2229.0,136.0,0,0,,136.0,0.0,0.0,0.0,0.0
2015,2,21,6,DL,332,N378DA,SJU,JFK,1745,1839.0,54.0,13.0,1852.0,242.0,275.0,225.0,1598,2137.0,37.0,2047,2214.0,87.0,0,0,,33.0,0.0,0.0,54.0,0.0
2015,2,21,6,DL,793,N374NW,BOS,JFK,1755,1012.0,977.0,38.0,1050.0,83.0,100.0,47.0,187,1137.0,15.0,1918,1152.0,994.0,0,0,,17.0,0.0,0.0,0.0,977.0
2015,2,21,6,AA,1096,N3BVAA,BOS,JFK,1800,2055.0,175.0,33.0,2128.0,85.0,214.0,53.0,187,2221.0,128.0,1925,29.0,304.0,0,0,,129.0,0.0,0.0,175.0,0.0
2015,2,21,6,B6,1042,N763JB,SAV,JFK,1800,2004.0,124.0,53.0,2057.0,120.0,187.0,109.0,718,2246.0,25.0,2000,2311.0,191.0,0,0,,181.0,0.0,0.0,10.0,0.0
2015,2,21,6,AA,1029,N3JKAA,DCA,JFK,1805,,,,,73.0,,,213,,,1918,,,0,1,B,,,,,
2015,2,21,6,B6,402,N547JB,FLL,JFK,1815,1950.0,95.0,38.0,2028.0,168.0,196.0,146.0,1069,2254.0,12.0,2103,2306.0,123.0,0,0,,115.0,0.0,0.0,8.0,0.0
2015,2,21,6,B6,426,N323JB,TPA,JFK,1824,1927.0,63.0,39.0,2006.0,156.0,193.0,140.0,1005,2226.0,14.0,2100,2240.0,100.0,0,0,,81.0,0.0,0.0,19.0,0.0
2015,2,21,6,B6,576,N351JB,MSY,JFK,1840,1925.0,45.0,29.0,1954.0,164.0,236.0,151.0,1182,2325.0,56.0,2224,21.0,117.0,0,0,,96.0,0.0,0.0,21.0,0.0
2015,2,21,6,B6,1106,N663JB,ORD,JFK,1840,2006.0,86.0,29.0,2035.0,128.0,162.0,103.0,740,2318.0,30.0,2148,2348.0,120.0,0,0,,111.0,0.0,0.0,9.0,0.0
2015,2,21,6,AA,2292,N5FHAA,MIA,JFK,1845,1845.0,0.0,21.0,1906.0,182.0,287.0,147.0,1089,2133.0,119.0,2147,2332.0,105.0,0,0,,105.0,0.0,0.0,0.0,0.0
2015,2,21,6,B6,1374,N568JB,CHS,JFK,1845,2030.0,105.0,28.0,2058.0,108.0,137.0,94.0,636,2232.0,15.0,2033,2247.0,134.0,0,0,,118.0,0.0,0.0,16.0,0.0
2015,2,21,6,B6,478,N509JB,JAX,JFK,1847,2024.0,97.0,25.0,2049.0,133.0,167.0,120.0,828,2249.0,22.0,2100,2311.0,131.0,0,0,,131.0,0.0,0.0,0.0,0.0
2015,2,21,6,AA,1480,N3KUAA,CLT,JFK,1850,1848.0,-2.0,11.0,1859.0,106.0,173.0,93.0,541,2032.0,69.0,2036,2141.0,65.0,0,0,,65.0,0.0,0.0,0.0,0.0
2015,2,21,6,DL,2652,N967AT,TPA,JFK,1855,2026.0,91.0,16.0,2042.0,160.0,246.0,139.0,1005,2301.0,91.0,2135,32.0,177.0,0,0,,86.0,0.0,0.0,14.0,77.0
2015,2,21,6,AA,2285,N3CDAA,MCO,JFK,1856,1854.0,-2.0,17.0,1911.0,154.0,242.0,130.0,944,2121.0,95.0,2130,2256.0,86.0,0,0,,86.0,0.0,0.0,0.0,0.0
2015,2,21,6,B6,2701,N298JB,BUF,JFK,1858,2053.0,115.0,25.0,2118.0,92.0,116.0,78.0,301,2236.0,13.0,2030,2249.0,139.0,0,0,,129.0,0.0,0.0,10.0,0.0
2015,2,21,6,DL,1541,N920DE,BOS,JFK,1905,,,,,83.0,,,187,,,2028,,,0,1,B,,,,,
2015,2,21,6,DL,2659,N911DE,FLL,JFK,1910,,,,,170.0,,,1069,,,2200,,,0,1,B,,,,,
2015,2,21,6,MQ,3365,N534MQ,DCA,JFK,1927,,,,,85.0,,,213,,,2052,,,0,1,B,,,,,
2015,2,21,6,DL,2495,N344NB,MIA,JFK,1935,2029.0,54.0,21.0,2050.0,173.0,,,1089,,,2228,,,1,0,,,,,,
2015,2,21,6,DL,2509,N326NB,DTW,JFK,1940,,,,,110.0,,,509,,,2130,,,0,1,B,,,,,
2015,2,21,6,B6,1186,N337JB,RDU,JFK,1944,2051.0,67.0,26.0,2117.0,91.0,110.0,74.0,427,2231.0,10.0,2115,2241.0,86.0,0,0,,28.0,0.0,0.0,58.0,0.0
2015,2,21,6,AA,312,N5BTAA,MIA,JFK,1945,1948.0,3.0,32.0,2020.0,172.0,322.0,153.0,1089,2253.0,137.0,2237,110.0,153.0,0,0,,153.0,0.0,0.0,0.0,0.0
2015,2,21,6,B6,1730,N183JB,RSW,JFK,1945,2050.0,65.0,11.0,2101.0,157.0,168.0,139.0,1074,2320.0,18.0,2222,2338.0,76.0,0,0,,28.0,0.0,0.0,48.0,0.0
2015,2,21,6,B6,302,N605JB,FLL,JFK,1959,2109.0,70.0,23.0,2132.0,161.0,192.0,133.0,1069,2345.0,36.0,2240,21.0,101.0,0,0,,39.0,0.0,0.0,62.0,0.0
2015,2,21,6,B6,704,N607JB,SJU,JFK,2000,2001.0,1.0,17.0,2018.0,241.0,265.0,229.0,1598,2307.0,19.0,2301,2326.0,25.0,0,0,,24.0,0.0,1.0,0.0,0.0
2015,2,21,6,B6,454,N903JB,PBI,JFK,2005,2247.0,162.0,14.0,2301.0,154.0,159.0,132.0,1028,113.0,13.0,2239,126.0,167.0,0,0,,5.0,0.0,36.0,126.0,0.0
2015,2,21,6,B6,1118,N328JB,CLT,JFK,2015,2038.0,23.0,30.0,2108.0,102.0,165.0,92.0,541,2240.0,43.0,2157,2323.0,86.0,0,0,,63.0,0.0,0.0,16.0,7.0
2015,2,21,6,DL,2601,N902DE,MCO,JFK,2025,,,,,144.0,,,944,,,2249,,,0,1,B,,,,,
2015,2,21,6,B6,317,N375JB,BOS,JFK,2040,2151.0,71.0,43.0,2234.0,73.0,112.0,49.0,187,2323.0,20.0,2153,2343.0,110.0,0,0,,110.0,0.0,0.0,0.0,0.0
2015,2,21,6,B6,1001,N339JB,BUF,JFK,2045,2251.0,126.0,34.0,2325.0,84.0,112.0,61.0,301,26.0,17.0,2209,43.0,154.0,0,0,,28.0,0.0,0.0,126.0,0.0
2015,2,21,6,DL,1750,N947DL,ATL,JFK,2045,2045.0,0.0,20.0,2105.0,134.0,240.0,114.0,760,2259.0,106.0,2259,45.0,106.0,0,0,,106.0,0.0,0.0,0.0,0.0
2015,2,21,6,B6,384,N705JB,MCO,JFK,2049,2049.0,0.0,19.0,2108.0,142.0,175.0,128.0,944,2316.0,28.0,2311,2344.0,33.0,0,0,,33.0,0.0,0.0,0.0,0.0
2015,2,21,6,DL,348,N382DA,SJU,JFK,2055,2103.0,8.0,14.0,2117.0,237.0,,,1598,1118.0,11.0,2352,1129.0,,1,0,,,,,,
2015,2,21,6,B6,90,N712JB,SAN,JFK,2100,2148.0,48.0,14.0,2202.0,300.0,284.0,259.0,2446,521.0,11.0,500,532.0,32.0,0,0,,0.0,0.0,2.0,30.0,0.0
2015,2,21,6,B6,624,N945JB,LAX,JFK,2100,2057.0,-3.0,14.0,2111.0,307.0,302.0,271.0,2475,442.0,17.0,507,459.0,-8.0,0,0,,,,,,
2015,2,21,6,AA,1406,N3GMAA,MIA,JFK,2105,2213.0,68.0,17.0,2230.0,171.0,363.0,144.0,1089,54.0,202.0,2356,416.0,260.0,0,0,,192.0,0.0,0.0,0.0,68.0
2015,2,21,6,DL,2240,N723TW,SFO,JFK,2115,2347.0,152.0,15.0,2.0,312.0,309.0,274.0,2586,736.0,20.0,527,756.0,149.0,0,0,,63.0,0.0,0.0,86.0,0.0
2015,2,21,6,B6,1802,N905JB,FLL,JFK,2118,2148.0,30.0,13.0,2201.0,161.0,163.0,136.0,1069,17.0,14.0,2359,31.0,32.0,0,0,,2.0,0.0,0.0,30.0,0.0
2015,2,21,6,B6,712,N537JB,LAS,JFK,2118,2114.0,-4.0,14.0,2128.0,282.0,254.0,231.0,2248,419.0,9.0,500,428.0,-32.0,0,0,,,,,,
2015,2,21,6,B6,554,N636JB,PBI,JFK,2125,11.0,166.0,10.0,21.0,153.0,146.0,129.0,1028,230.0,7.0,2358,237.0,159.0,0,0,,0.0,0.0,11.0,148.0,0.0
2015,2,21,6,B6,916,N934JB,SFO,JFK,2131,2216.0,45.0,11.0,2227.0,320.0,294.0,279.0,2586,606.0,4.0,551,610.0,19.0,0,0,,0.0,0.0,2.0,17.0,0.0
2015,2,21,6,B6,1604,N615JB,SJU,JFK,2135,2201.0,26.0,13.0,2214.0,235.0,251.0,216.0,1598,50.0,22.0,30,112.0,42.0,0,0,,16.0,0.0,0.0,26.0,0.0
2015,2,21,6,DL,1162,N190DN,LAX,JFK,2140,20.0,160.0,13.0,33.0,309.0,,,2475,,,549,,,1,0,,,,,,
2015,2,21,6,B6,358,N510JB,BUR,JFK,2145,2215.0,30.0,13.0,2228.0,307.0,283.0,262.0,2465,550.0,8.0,552,558.0,6.0,0,0,,,,,,
2015,2,21,6,B6,264,N521JB,SEA,JFK,2147,2310.0,83.0,14.0,2324.0,298.0,312.0,293.0,2422,717.0,5.0,545,722.0,97.0,0,0,,14.0,0.0,46.0,37.0,0.0
2015,2,21,6,UA,912,N502UA,LAX,JFK,2159,2150.0,-9.0,14.0,2204.0,317.0,296.0,261.0,2475,525.0,21.0,616,546.0,-30.0,0,0,,,,,,
2015,2,21,6,AA,10,N789AA,LAX,JFK,2200,2157.0,-3.0,17.0,2214.0,317.0,362.0,262.0,2475,536.0,83.0,617,659.0,42.0,0,0,,42.0,0.0,0.0,0.0,0.0
2015,2,21,6,US,1898,N562UW,CLT,JFK,2210,2217.0,7.0,13.0,2230.0,103.0,274.0,83.0,541,2353.0,178.0,2353,251.0,178.0,0,0,,178.0,0.0,0.0,0.0,0.0
2015,2,21,6,VX,260,N837VA,LAS,JFK,2210,2205.0,-5.0,12.0,2217.0,289.0,269.0,242.0,2248,519.0,15.0,559,534.0,-25.0,0,0,,,,,,
2015,2,21,6,B6,1602,N569JB,FLL,JFK,2215,2215.0,0.0,18.0,2233.0,157.0,180.0,144.0,1069,57.0,18.0,52,115.0,23.0,0,0,,23.0,0.0,0.0,0.0,0.0
2015,2,21,6,DL,2637,N682DA,LAS,JFK,2215,58.0,163.0,12.0,110.0,277.0,,,2248,1041.0,20.0,552,1101.0,,1,0,,,,,,
2015,2,21,6,AA,18,N784AA,SFO,JFK,2225,2222.0,-3.0,17.0,2239.0,324.0,333.0,280.0,2586,619.0,36.0,649,655.0,6.0,0,0,,,,,,
2015,2,21,6,B6,184,N504JB,MCO,JFK,2225,2233.0,8.0,14.0,2247.0,140.0,152.0,120.0,944,47.0,18.0,45,105.0,20.0,0,0,,12.0,0.0,7.0,1.0,0.0
2015,2,21,6,UA,824,N598UA,SFO,JFK,2230,2240.0,10.0,37.0,2317.0,328.0,314.0,271.0,2586,648.0,6.0,658,654.0,-4.0,0,0,,,,,,
2015,2,21,6,DL,1262,N624AG,LAX,JFK,2255,23.0,88.0,13.0,36.0,305.0,,,2475,1046.0,15.0,700,1101.0,,1,0,,,,,,
2015,2,21,6,B6,72,N634JB,SLC,JFK,2300,2314.0,14.0,21.0,2335.0,252.0,243.0,216.0,1990,511.0,6.0,512,517.0,5.0,0,0,,,,,,
2015,2,21,6,B6,912,N523JB,LAS,JFK,2329,14.0,45.0,15.0,29.0,281.0,257.0,236.0,2248,725.0,6.0,710,731.0,21.0,0,0,,0.0,0.0,6.0,15.0,0.0
2015,2,21,6,AA,30,N783AA,LAX,JFK,2330,2342.0,12.0,14.0,2356.0,321.0,301.0,278.0,2475,734.0,9.0,751,743.0,-8.0,0,0,,,,,,
2015,2,21,6,DL,1264,N660DL,SLC,JFK,2340,207.0,147.0,31.0,238.0,257.0,,,1990,1700.0,12.0,557,1712.0,,1,0,,,,,,
2015,2,21,6,B6,136,N805JB,PHX,JFK,2358,214.0,136.0,14.0,228.0,267.0,,,2153,1732.0,7.0,625,1739.0,,1,0,,,,,,
2015,2,21,6,B6,98,N613JB,DEN,JFK,2359,56.0,57.0,43.0,139.0,211.0,223.0,175.0,1626,634.0,5.0,530,639.0,69.0,0,0,,12.0,0.0,0.0,57.0,0.0
2015,2,22,7,B6,304,N809JB,SJU,JFK,150,313.0,83.0,14.0,327.0,235.0,228.0,208.0,1598,555.0,6.0,445,601.0,76.0,0,0,,0.0,0.0,2.0,74.0,0.0
2015,2,22,7,B6,1204,N554JB,SJU,JFK,305,655.0,230.0,7.0,702.0,239.0,285.0,225.0,1598,947.0,53.0,604,1040.0,276.0,0,0,,46.0,0.0,56.0,174.0,0.0
2015,2,22,7,B6,2001,N373JB,BUF,JFK,535,532.0,-3.0,16.0,548.0,88.0,104.0,64.0,301,652.0,24.0,703,716.0,13.0,0,0,,,,,,
